"3/2/2022, 1:50:07 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#9992D3","If I recall more democrats have been in the news for not practicing what they preach yes?"
"3/2/2022, 1:50:39 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#9992D3","Yes the economy is proof of what you say."
"3/2/2022, 1:51:08 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#112E34","yes absolutely, democrats are over-pushy about mask mandates but can be seen schmoozing with relaxed social distancing"
"3/2/2022, 1:51:23 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#9992D3","Yes, I can name names. Play the name and shame game but there is guilt on both parties."
"3/2/2022, 1:51:56 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#112E34","i think republicans are also not realistic enough about the dangers of the coronavirus spread"

Poll Responses
"time","question","qid","participantCode","choice"

----------------------------------

Room Id:, 621fbbf4be56c320f15c0150
Started At:, 3/2/2022, 1:48:24 PM

Participants
"colorCode","nickname","optionType","receiptCode","participantType"
"#4DF263","ANONYMIZED",,"2CC892067173564913","Human"
"#3D0484","ANONYMIZED",,"2CC467424061500005","Human"

Messages
"time","question","qid","participantCode","message"
"3/2/2022, 1:48:51 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#3D0484","Hello"
"3/2/2022, 1:48:53 PM",,,"#4DF263","Hi!"
"3/2/2022, 1:49:17 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#3D0484","I think republicans are more hypocritical "
"3/2/2022, 1:49:55 PM",,,"#4DF263","More hypocritical than democrats? I think there is a lot of hypocrisy in both parties, to be honest. It's frustrating. "
"3/2/2022, 1:50:07 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#3D0484","They claimed trump did enough for COVID when in reality he did less than Biden yet they claim Biden has done nothing "
"3/2/2022, 1:50:33 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#3D0484","I agree but the topic chat said to chose one"
"3/2/2022, 1:51:34 PM",,,"#4DF263","I feel like its really easy to lump all Republicans into one monolithic group (and do the same for democrats). The vocal ones get the most attention. Trump supporters will never be happy with anything Biden does. "
"3/2/2022, 1:51:52 PM",,,"#4DF263","Its hard to have rational discussions a lot of the time. "
"3/2/2022, 1:52:08 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#3D0484","Sure, always will be "

Poll Responses
"time","question","qid","participantCode","choice"

----------------------------------

Room Id:, 621fbbf7be56c320f15c0153
Started At:, 3/2/2022, 1:48:29 PM

Participants
"colorCode","nickname","optionType","receiptCode","participantType"
"#7FDB9F","ANONYMIZED",,"2CC3296635360005642","Human"
"#FD5BAA","ANONYMIZED",,"2CC4084535717439884","Human"

Messages
"time","question","qid","participantCode","message"
"3/2/2022, 1:49:44 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#7FDB9F","I think democrats because we see things the way we want them but are too afraid to admit our shortcomings. Valuing the right to have an abortion but not the right for our bodies with vaccines."
"3/2/2022, 1:50:17 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#7FDB9F","How can those paradoxes be okay?"
"3/2/2022, 1:50:37 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#7FDB9F","I should have free will to abort a fetus but not free will with an experimental vaccine"
"3/2/2022, 1:51:07 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#FD5BAA","In my experience, and in listening to republican family members, they seem very critical of democrats and usually aggressive in what they have to say/believe"
"3/2/2022, 1:52:32 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#7FDB9F","How so?"
"3/2/2022, 1:52:37 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#7FDB9F","Examples please"

Poll Responses
"time","question","qid","participantCode","choice"

----------------------------------

Room Id:, 621fbbffbe56c320f15c015e
Started At:, 3/2/2022, 1:48:36 PM

Participants
"colorCode","nickname","optionType","receiptCode","participantType"
"#A9832D","ANONYMIZED",,,"Human"
"#18F171","ANONYMIZED",,"2CC4632221393778726","Human"
"#941CFE","ANONYMIZED",,"2CC736736404400023","Human"

Messages
"time","question","qid","participantCode","message"
"3/2/2022, 1:48:45 PM",,,"#941CFE","Hi"
"3/2/2022, 1:48:53 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#18F171","Hi Sam"
"3/2/2022, 1:49:07 PM",,,"#941CFE","how are you"
"3/2/2022, 1:49:20 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#18F171","I'm doing well, thanks. How are you?"
"3/2/2022, 1:49:29 PM",,,"#941CFE","I'm good "
"3/2/2022, 1:49:40 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#18F171","Ok. Let's begin. I think Republicans are more hypocritical than Democrats."
"3/2/2022, 1:49:45 PM",,,"#941CFE","lets discuss on the Ukrain and Russia war"
"3/2/2022, 1:49:52 PM",,,"#941CFE","Are you in?"
"3/2/2022, 1:50:22 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#18F171","Ok."
"3/2/2022, 1:50:31 PM",,,"#941CFE","So what do you think?"
"3/2/2022, 1:51:03 PM",,,"#941CFE","ok i can see you have a topic already"
"3/2/2022, 1:51:06 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#18F171","I haven't really heard opposition to President Biden's actions on his stance to the Ukranian invasion though."
"3/2/2022, 1:51:30 PM",,,"#941CFE","I think he is not doing his best"
"3/2/2022, 1:51:38 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#18F171","I""m sorry. I thought we are to discuss who we think is more hypocritical, Democrats or Republicans."
"3/2/2022, 1:51:47 PM",,,"#941CFE","President Trump would have done better"
"3/2/2022, 1:52:02 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#18F171","President Trump was afraid of Putin."
"3/2/2022, 1:52:03 PM",,,"#941CFE","Okay lets discuss that "
"3/2/2022, 1:52:09 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#18F171","He would not have stood up to him at all."
"3/2/2022, 1:52:22 PM",,,"#941CFE","Hmmm "
"3/2/2022, 1:52:26 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#18F171","In fact, he has praised him for being smart and a ""genius"" regarding the invasion."
"3/2/2022, 1:52:48 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#18F171","He was afraid to confront him about Russia's meddling in the 2016 election."

Poll Responses
"time","question","qid","participantCode","choice"

----------------------------------

Room Id:, 621fbc04be56c320f15c0167
Started At:, 3/2/2022, 1:48:37 PM

Participants
"colorCode","nickname","optionType","receiptCode","participantType"
"#CFB142","ANONYMIZED",,"2CC3158639624980406","Human"
"#8AB067","ANONYMIZED",,,"Human"

Messages
"time","question","qid","participantCode","message"
"3/2/2022, 1:50:02 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#CFB142","i think republicans are hypocritical. because they only care about themselves"
"3/2/2022, 1:51:25 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#CFB142","truth, facts , statistics does not matter to them."
"3/2/2022, 1:52:05 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#CFB142","what they say usually does not match their behaviors."

Poll Responses
"time","question","qid","participantCode","choice"

----------------------------------

Room Id:, 621fbc0fbe56c320f15c0173
Started At:, 3/2/2022, 1:48:52 PM

Participants
"colorCode","nickname","optionType","receiptCode","participantType"
"#AE7D8E","ANONYMIZED",,"2CC1054427022615058","Human"
"#CEA208","ANONYMIZED",,"2CC4615120578511563","Human"

Messages
"time","question","qid","participantCode","message"
"3/2/2022, 1:49:18 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#AE7D8E","I would say both parties democrat and republicans are equally hypocritical"
"3/2/2022, 1:49:35 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#CEA208","I think that both parties have hypocrisy but that Republicans tend to be more outwardly hypocritical."
"3/2/2022, 1:49:57 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#AE7D8E","That's true, Republicans don't even try to hide it."
"3/2/2022, 1:52:02 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#AE7D8E","I was trying to think of some example between the two."
"3/2/2022, 1:52:06 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#CEA208","I think that Republicans like to portray themselves as more American, when in fact they don't like many of the groups that make up America. I think they like to claim they are more Christian and righteous, while not following the word of the Bible. I think Democrats do the same thing in saying they care about certain issues but not actually acting on them"
"3/2/2022, 1:52:52 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#CEA208","I think that Republicans believe in ""my body, my choice"" when it comes to being anti-vaccine but are hypocritical when it comes to abortion rights."

Poll Responses
"time","question","qid","participantCode","choice"

----------------------------------

Room Id:, 621fbc1abe56c320f15c0183
Started At:, 3/2/2022, 1:49:17 PM

Participants
"colorCode","nickname","optionType","receiptCode","participantType"
"#B3B1CF","ANONYMIZED",,"2CC4321734111261491","Human"
"#A43926","ANONYMIZED",,"2CC1390356257374636","Human"
"#3CF640","ANONYMIZED",,"2CC2354528124376104","Human"

Messages
"time","question","qid","participantCode","message"
"3/2/2022, 1:50:12 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#A43926","Hi there!  Well, as a democrat, I can say without hesitation that republicans are more hypocritical.  "
"3/2/2022, 1:50:05 PM",,,"#3CF640","Anyone there?"
"3/2/2022, 1:50:39 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#A43926","Yes!  Hi!"
"3/2/2022, 1:50:36 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#B3B1CF","Hi, I am a democrat but I would say both are hypocritical. "
"3/2/2022, 1:51:28 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#A43926","To some degree, sure, and both sides are in it for themselves.  But Republicans are on another level.  "
"3/2/2022, 1:51:29 PM",,,"#3CF640","Hi, yes I agree that republicans are more critical.  While I have several friends who are Republican I find it hard to discuss issues with them peacefully."
"3/2/2022, 1:52:20 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#A43926","Agreed completely.  I have many republican friends and a political discussion always ends the same way, with an argument "
"3/2/2022, 1:52:34 PM",,,"#3CF640","On the critical issues such as abortion, taxes, gun control, voting rights we are so different!"
"3/2/2022, 1:53:10 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#A43926","Not even on the same planet as far as those issues go."

Poll Responses
"time","question","qid","participantCode","choice"

----------------------------------

Room Id:, 621fbc1ebe56c320f15c0189
Started At:, 3/2/2022, 1:54:02 PM

Participants
"colorCode","nickname","optionType","receiptCode","participantType"
"#581CD4","ANONYMIZED",,"2CC3396215142953763","Human"
"#260538","ANONYMIZED",,"2CC2013954127144377","Human"
"#6D8EFC","ANONYMIZED",,"2CC3193285560167852","Human"

Messages
"time","question","qid","participantCode","message"
"3/2/2022, 1:49:13 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#581CD4","Hello"
"3/2/2022, 1:49:19 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#6D8EFC","Hello"
"3/2/2022, 1:49:45 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#581CD4","I think obviously they are both hypcrotical, but the republicans have to be worse in my opinion"
"3/2/2022, 1:49:55 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#6D8EFC","I believe Republicans are more hypocritical than democrats, yes."
"3/2/2022, 1:50:28 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#581CD4","They talk about wanting the government to stay out of things, but then want to tell women they cant get abortions"
"3/2/2022, 1:51:09 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#6D8EFC","They complain about 'cancel culture', but they do more canceling than anyone around."
"3/2/2022, 1:51:31 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#581CD4","They want ""my body my choice"" but only for white men. Women and minorities need not apply in their world."
"3/2/2022, 1:52:13 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#6D8EFC","I think it takes a certain level of introspection and recognition of self to identify hypocrisy. they aren't particularly known for either."
"3/2/2022, 1:52:47 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#581CD4","That is so true, they are constantly talking about cancel culture. And they use these dumb buzz words like critical race theory, to confused and rile up a big chunk of the population."
"3/2/2022, 1:54:23 PM",,,"#260538","Hello"
"3/2/2022, 1:55:19 PM",,,"#260538","I didn't see the prompt, so I don't know what we are supposed to be talking about ...."
"3/2/2022, 1:55:39 PM",,,"#260538","Is it who is more hypocritical, Democrats or Republicans?"
"3/2/2022, 1:56:39 PM",,,"#260538","I don't think there is anything to be served by starting a conversation with labeling someone hypocritical."
"3/2/2022, 1:57:43 PM",,,"#260538","If someone has a position that seems to be inconsistent with another of that person's positions, that is what should be discussed. Calling someone hypocritical is only going to antagonist the other side."

Poll Responses
"time","question","qid","participantCode","choice"

----------------------------------

Room Id:, 621fbc24be56c320f15c0193
Started At:, 3/2/2022, 1:49:07 PM

Participants
"colorCode","nickname","optionType","receiptCode","participantType"
"#726753","ANONYMIZED",,"2CC3690341747634288","Human"
"#F0A9A3","ANONYMIZED",,"2CC4896978298497521","Human"

Messages
"time","question","qid","participantCode","message"
"3/2/2022, 1:50:01 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#F0A9A3","I think Republicans are more hupocrritical because they sesem to take such extreme stances on things."
"3/2/2022, 1:50:09 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#726753","I am very concerned about the lack of cooperation I am seeing from Republicans.  I used to be one myself and I am very disappointed about the direction that pary is going in."
"3/2/2022, 1:50:33 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#F0A9A3","I do think cooperation is lacking as well. Everyone wants to be the best and that is not a good approach."
"3/2/2022, 1:51:14 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#F0A9A3","I think the Republican party is one of ego that is detrimental to its success."
"3/2/2022, 1:51:16 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#726753","I think they are falling for a lot of misinformation and I wouldn't be surprised to learn the sources of that lead to Trump and Putin.  I just can't believe the statements Trump made about Putin after the Ukrainian invasion, wow"
"3/2/2022, 1:51:42 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#F0A9A3","Trump is a disgrace. I think the KGB got him back in the 80's."
"3/2/2022, 1:51:59 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#726753","I think a lot of Republicans need to back up and reevaluate things.  That is what I did in 2014"
"3/2/2022, 1:52:17 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#F0A9A3","Sometimes things need to change with the times. "
"3/2/2022, 1:52:25 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#726753","Yes, I think there is a lot going on between them, more than just politics.  "
"3/2/2022, 1:52:46 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#F0A9A3","A lot of corruption."
"3/2/2022, 1:53:04 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#726753","I also think it is disgraceful the way people like McConnell and Manchin are profiting from blocking needed infrastructure."

Poll Responses
"time","question","qid","participantCode","choice"

----------------------------------

Room Id:, 621fbc2cbe56c320f15c01a1
Started At:, 3/2/2022, 1:49:18 PM

Participants
"colorCode","nickname","optionType","receiptCode","participantType"
"#FBF4D0","ANONYMIZED",,"2CC383367560906992","Human"
"#04750F","ANONYMIZED",,"2CC978681415126190","Human"

Messages
"time","question","qid","participantCode","message"
"3/2/2022, 1:51:18 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#FBF4D0","I feel republicans are more hypocritical. The perfect example is Donald Trump swearing covid wasn't real until him and his wife contracted it then he had to admit he was sick from covid which he preached was not a real thing. "
"3/2/2022, 1:52:26 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#04750F","I think Republicans are more hypocritical than Democrats.  Republicans are very cut and dry in what thy think will make the country better and what will be better for the people.  It always comes down to power and money and the Republicans are quick to turn on each other.  They want to save the country money and be conservative with the spending, but they pay themselves ridiculous salaries and help funnel money into things that help themselves.  They do not look out for the interest of the people.  "
"3/2/2022, 1:53:38 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#FBF4D0","I completely agree. Republicans are for big business and what will help those businesses and themselves. They held off relief funds for citizens in need until their agendas were met."

Poll Responses
"time","question","qid","participantCode","choice"

----------------------------------

Room Id:, 621fbc3abe56c320f15c01b6
Started At:, 3/2/2022, 1:55:04 PM

Participants
"colorCode","nickname","optionType","receiptCode","participantType"
"#44D98B","ANONYMIZED",,"2CC2957522718331070","Human"
"#3961D9","ANONYMIZED",,"2CC4351763642916769","Human"

Messages
"time","question","qid","participantCode","message"
"3/2/2022, 1:55:41 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#3961D9","That  are a agree the statement"
"3/2/2022, 1:50:27 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#44D98B","I think both are equally hypocritical"
"3/2/2022, 1:50:50 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#44D98B","They are both bought and paid for by corporations"
"3/2/2022, 1:57:01 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#3961D9","Democrat "
"3/2/2022, 1:57:41 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#3961D9"," I think is more hypocritical, Democrats or Republicans"
"3/2/2022, 1:52:17 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#44D98B","Their interests don't lie with the people so naturally they will say one thing and do another"
"3/2/2022, 1:52:50 PM","Welcome! The discussion question for this chat is: ""Who do you think is more hypocritical, Democrats or Republicans?""  Please say what you think about this, and spend the next 5 minutes discussing your reasons as thoroughly as possible.","620bd9c2555dab66f18a5d20","#44D98B","There's no incentive not to lie, just look at the election campaigns and the promises they make."

Poll Responses
"time","question","qid","participantCode","choice"

----------------------------------

Room Id:, 621fbc41be56c320f15c01c0
Started At:, 3/2/2022, 1:49:38 PM

Participants
"colorCode","nickname","optionType","receiptCode","participantType"
"#31D492","ANONYMIZED",,"2CC2405402755925193","Human"
